no,user,appliance_type,items,quantities,rating 
4136,user399,home,TOASTER,2,2
4137,user170,office,"SECURITY LOCK,MARKER","3,1",1
4138,user352,office,"SECURITY LOCK,SHREDDER","3,1",5
4139,user116,office,"SECURITY LOCK,COFFEE MACHINE","2,4",4
4140,user421,office,"COFFEE MACHINE,CALCULATOR,SHREDDER,SECURITY LOCK","1,1,4,2",2
4141,user301,home,"VACCUM CLEANER,TOASTER,KITCHEN SET","4,2,4",1
4142,user166,office,LAZER PRINTER,3,4
4143,user383,office,"SECURITY LOCK,SHREDDER","2,4",4
4144,user369,home,WASHING MACHINE,1,3
4145,user459,office,"COFFEE MACHINE,CALCULATOR","2,3",3
4146,user286,home,REFRIGERATOR,4,2
4147,user46,office,COFFEE MACHINE,3,3
4148,user424,home,TELEVISION,2,4
4149,user225,office,SECURITY LOCK,4,4
4150,user410,home,"DOUBLE COT,WASHING MACHINE,REFRIGERATOR","2,3,3",5
4151,user437,office,"CALCULATOR,COMPUTER,COFFEE MACHINE,SHREDDER","4,2,1,3",4
4152,user168,office,"PAPER CLIP,WAITING LOUNGE,CALCULATOR","4,3,3",5
4153,user467,home,DRESSING TABLE,1,2
4154,user423,home,"TOASTER,BLENDER,TELEVISION,VACCUM CLEANER","3,3,4,4",2
4155,user225,office,COMPUTER,4,5
4156,user273,office,SECURITY LOCK,1,1
4157,user246,office,"PAPER CLIP,CAMERA,WAITING LOUNGE","4,1,4",2
4158,user286,office,SECURITY LOCK,3,4
4159,user392,home,TOASTER,2,5
4160,user331,home,"SHOW CASE,KITCHEN SET,BLENDER","2,2,3",4
4161,user305,office,"SHREDDER,SECURITY LOCK,WAITING LOUNGE","4,4,2",2
4162,user93,home,"TELEVISION,VACCUM CLEANER,TOASTER","2,4,3",4
4163,user441,office,"MARKER,PAPER CLIP,SECURITY LOCK,WAITING LOUNGE","2,3,4,3",5
4164,user45,home,OVEN,2,5
4165,user356,office,"WAITING LOUNGE,LAZER PRINTER","4,1",5
4166,user10,home,WASHING MACHINE,2,2
4167,user288,home,"BLENDER,OVEN,KITCHEN SET,DOUBLE COT","2,4,1,4",3
4168,user28,office,WAITING LOUNGE,3,5
4169,user193,office,"CALCULATOR,SECURITY LOCK,SHREDDER","1,4,4",3
4170,user50,home,"VACCUM CLEANER,DRESSING TABLE,WASHING MACHINE","2,4,3",2
4171,user242,office,SECURITY LOCK,3,5
4172,user365,office,"MARKER,COMPUTER","4,1",4
4173,user145,office,"SECURITY LOCK,CAMERA,COMPUTER,SHREDDER","2,4,1,3",5
4174,user490,office,CAMERA,3,1
4175,user419,office,SECURITY LOCK,1,3
4176,user134,office,"COMPUTER,COFFEE MACHINE,SECURITY LOCK,SHREDDER","1,1,2,3",3
4177,user379,office,"LAZER PRINTER,WAITING LOUNGE","4,4",5
4178,user67,office,"COFFEE MACHINE,WAITING LOUNGE,LAZER PRINTER,CALCULATOR","1,2,3,2",4
4179,user324,home,"TOASTER,OVEN,TELEVISION","3,2,3",4
4180,user344,home,"DISH WASHER,DOUBLE COT,KITCHEN SET,TOASTER","1,3,2,3",1
4181,user220,office,"COMPUTER,LAZER PRINTER,CALCULATOR,CAMERA","1,3,4,2",4
4182,user192,home,"TELEVISION,WASHING MACHINE,DISH WASHER","1,1,3",5
4183,user456,home,"DRESSING TABLE,OVEN,TOASTER,DOUBLE COT","1,3,2,3",4
4184,user337,office,"LAZER PRINTER,PAPER CLIP","1,3",4
4185,user195,home,"BLENDER,KITCHEN SET,DISH WASHER","4,4,1",4
4186,user275,home,DRESSING TABLE,2,2
4187,user433,home,"DOUBLE COT,WASHING MACHINE","2,2",1
4188,user202,office,"SHREDDER,COMPUTER","4,2",5
4189,user104,office,"CALCULATOR,COMPUTER,SECURITY LOCK","2,1,4",4
4190,user303,home,VACCUM CLEANER,4,3
4191,user373,home,"TELEVISION,DISH WASHER","2,2",2
4192,user311,home,"KITCHEN SET,DOUBLE COT,WASHING MACHINE","3,1,4",4
4193,user383,office,COMPUTER,1,5
4194,user357,home,"REFRIGERATOR,VACCUM CLEANER,TELEVISION","1,4,2",1
4195,user97,office,CAMERA,4,1
4196,user367,office,"SHREDDER,PAPER CLIP","1,2",5
4197,user95,office,"LAZER PRINTER,CALCULATOR,COMPUTER,COFFEE MACHINE","1,3,3,2",2
4198,user451,home,"DISH WASHER,DOUBLE COT","1,2",2
4199,user237,office,"CAMERA,SECURITY LOCK,PAPER CLIP,COMPUTER","3,4,3,2",2
4200,user365,office,"CAMERA,MARKER,PAPER CLIP,CALCULATOR","4,1,3,1",5
4201,user446,home,"TELEVISION,BLENDER,REFRIGERATOR","2,3,3",4
4202,user71,home,"REFRIGERATOR,DISH WASHER,BLENDER,TOASTER","1,2,2,2",3
4203,user262,office,COFFEE MACHINE,1,1
4204,user414,home,"DRESSING TABLE,DISH WASHER","1,2",5
4205,user134,office,"COMPUTER,CAMERA,LAZER PRINTER,SHREDDER","2,4,4,4",3
4206,user54,home,KITCHEN SET,1,5
4207,user417,home,"WASHING MACHINE,KITCHEN SET,BLENDER","3,3,4",4
4208,user97,home,"WASHING MACHINE,TELEVISION,BLENDER","1,2,2",3
4209,user263,home,KITCHEN SET,4,4
4210,user220,home,VACCUM CLEANER,3,3
4211,user490,home,"KITCHEN SET,VACCUM CLEANER","1,1",4
4212,user469,office,"COFFEE MACHINE,LAZER PRINTER","4,2",4
4213,user437,office,COMPUTER,3,5
4214,user337,office,"CALCULATOR,CAMERA","1,1",5
4215,user87,office,MARKER,2,4
4216,user322,office,LAZER PRINTER,4,1
4217,user6,home,"DRESSING TABLE,SHOW CASE,TELEVISION","3,2,4",2
4218,user59,home,"OVEN,BLENDER,VACCUM CLEANER,WASHING MACHINE","1,2,3,1",1
4219,user14,office,"MARKER,SHREDDER,COFFEE MACHINE","2,1,3",3
4220,user158,home,"WASHING MACHINE,TELEVISION,VACCUM CLEANER,KITCHEN SET","1,3,2,3",3
4221,user463,office,"WAITING LOUNGE,PAPER CLIP,COMPUTER","2,3,4",5
4222,user215,home,"DISH WASHER,TELEVISION,OVEN","2,1,1",1
4223,user78,home,"KITCHEN SET,OVEN,BLENDER,REFRIGERATOR","4,1,2,1",3
4224,user242,home,"DOUBLE COT,OVEN,VACCUM CLEANER,WASHING MACHINE","1,3,1,3",4
4225,user199,office,"LAZER PRINTER,SECURITY LOCK,COMPUTER,WAITING LOUNGE","1,1,4,2",4
4226,user94,home,BLENDER,1,1
4227,user41,home,"TELEVISION,KITCHEN SET,DRESSING TABLE","3,2,1",1
4228,user41,home,"TELEVISION,VACCUM CLEANER,SHOW CASE","3,1,4",3
4229,user491,office,"LAZER PRINTER,COMPUTER,CALCULATOR,CAMERA","4,3,3,4",1
4230,user443,office,WAITING LOUNGE,1,2
4231,user192,home,"SHOW CASE,DRESSING TABLE","1,3",5
4232,user180,office,COMPUTER,1,1
4233,user450,home,"SHOW CASE,BLENDER,WASHING MACHINE","2,2,4",2
4234,user157,home,TOASTER,4,3
4235,user102,office,LAZER PRINTER,1,3
4236,user114,home,"DOUBLE COT,VACCUM CLEANER","3,4",1
4237,user173,office,WAITING LOUNGE,3,5
4238,user411,office,"SHREDDER,WAITING LOUNGE,CALCULATOR,MARKER","4,4,3,1",3
4239,user170,home,"REFRIGERATOR,WASHING MACHINE,VACCUM CLEANER","2,4,2",4
4240,user120,home,DOUBLE COT,4,3
4241,user341,home,"VACCUM CLEANER,TELEVISION","3,4",5
4242,user368,home,"REFRIGERATOR,WASHING MACHINE,DRESSING TABLE","4,4,4",3
4243,user163,home,"KITCHEN SET,TOASTER,WASHING MACHINE,SHOW CASE","1,4,4,4",1
4244,user296,office,"CAMERA,SHREDDER","1,1",5
4245,user62,office,"SECURITY LOCK,COMPUTER","4,2",2
4246,user31,office,PAPER CLIP,2,5
4247,user244,office,"CALCULATOR,COFFEE MACHINE","4,3",2
4248,user407,home,WASHING MACHINE,2,4
4249,user420,home,OVEN,2,3
4250,user2,home,"DRESSING TABLE,DISH WASHER,SHOW CASE,REFRIGERATOR","3,2,4,4",5
4251,user371,office,"PAPER CLIP,MARKER","4,2",2
4252,user236,office,"WAITING LOUNGE,COFFEE MACHINE,PAPER CLIP,SECURITY LOCK","1,1,4,4",4
4253,user84,office,"SHREDDER,SECURITY LOCK,COFFEE MACHINE","1,3,3",5
4254,user372,office,"CALCULATOR,SECURITY LOCK,SHREDDER,COFFEE MACHINE","4,2,1,1",4
4255,user480,home,"WASHING MACHINE,SHOW CASE,DOUBLE COT,REFRIGERATOR","2,1,4,4",4
4256,user267,office,PAPER CLIP,3,5
4257,user449,home,"BLENDER,SHOW CASE,DISH WASHER,DRESSING TABLE","2,2,1,3",5
4258,user68,home,"OVEN,BLENDER","1,4",3
4259,user162,home,"VACCUM CLEANER,DRESSING TABLE","2,4",5
4260,user458,office,"SECURITY LOCK,COFFEE MACHINE","2,4",1
4261,user462,office,"LAZER PRINTER,SECURITY LOCK,CAMERA,COFFEE MACHINE","4,2,1,2",4
4262,user301,home,DOUBLE COT,1,4
4263,user21,office,"CALCULATOR,SHREDDER","1,2",4
4264,user191,home,"VACCUM CLEANER,SHOW CASE,REFRIGERATOR","3,4,4",2
4265,user294,office,"CALCULATOR,COMPUTER","2,3",1
4266,user93,home,TELEVISION,3,2
4267,user86,home,DISH WASHER,2,5
4268,user147,home,"OVEN,KITCHEN SET,TOASTER","3,1,2",3
4269,user327,office,"PAPER CLIP,CALCULATOR,WAITING LOUNGE","4,3,3",1
4270,user396,home,"DRESSING TABLE,KITCHEN SET,BLENDER","2,2,2",4
4271,user269,office,"SHREDDER,COMPUTER","4,2",4
4272,user112,home,"BLENDER,KITCHEN SET,REFRIGERATOR","4,1,1",5
4273,user378,home,REFRIGERATOR,3,5
4274,user406,home,"DOUBLE COT,SHOW CASE","1,1",2
4275,user352,home,"DRESSING TABLE,TOASTER,BLENDER,DOUBLE COT","1,4,1,2",2
4276,user161,office,SECURITY LOCK,2,1
4277,user440,home,"REFRIGERATOR,WASHING MACHINE,OVEN","3,1,3",4
4278,user89,home,REFRIGERATOR,3,2
4279,user419,office,"SECURITY LOCK,CALCULATOR","2,3",4
4280,user152,office,"PAPER CLIP,COFFEE MACHINE,LAZER PRINTER","1,3,2",1
4281,user131,office,"COFFEE MACHINE,CAMERA","2,4",2
4282,user425,office,COFFEE MACHINE,3,3
4283,user363,office,"PAPER CLIP,COMPUTER,LAZER PRINTER","3,1,2",4
4284,user88,home,"OVEN,SHOW CASE,WASHING MACHINE,DRESSING TABLE","1,1,3,4",5
4285,user212,home,"TOASTER,DISH WASHER","4,2",5
4286,user363,office,PAPER CLIP,4,4
4287,user194,office,"PAPER CLIP,CALCULATOR","4,2",2
4288,user491,office,"WAITING LOUNGE,CAMERA,LAZER PRINTER,CALCULATOR","2,3,2,2",2
4289,user22,home,"BLENDER,OVEN,REFRIGERATOR","4,1,2",1
4290,user379,home,"OVEN,TOASTER","2,4",4
4291,user454,home,"SHOW CASE,BLENDER,DISH WASHER","3,3,4",5
4292,user245,office,"LAZER PRINTER,SECURITY LOCK","3,4",4
4293,user267,office,"SHREDDER,CALCULATOR","1,3",4
4294,user124,home,"OVEN,DOUBLE COT","2,3",5
4295,user391,office,"LAZER PRINTER,CAMERA,SECURITY LOCK,MARKER","4,1,3,3",1
4296,user295,office,"PAPER CLIP,CAMERA,SHREDDER","1,1,3",3
4297,user54,home,"DISH WASHER,DRESSING TABLE,SHOW CASE,DOUBLE COT","4,3,1,4",2
4298,user473,office,CAMERA,3,1
4299,user284,office,"COMPUTER,SHREDDER","1,3",1
4300,user191,home,"OVEN,VACCUM CLEANER,TELEVISION,DRESSING TABLE","1,4,3,4",2
4301,user415,office,PAPER CLIP,1,4
4302,user265,office,"CAMERA,COMPUTER,LAZER PRINTER,MARKER","4,3,3,2",3
4303,user36,home,"DISH WASHER,DRESSING TABLE","3,3",5
4304,user162,office,"CALCULATOR,LAZER PRINTER","2,1",1
4305,user480,home,"DISH WASHER,TELEVISION","1,2",5
4306,user84,office,SECURITY LOCK,3,2
4307,user387,home,"TELEVISION,DISH WASHER","1,3",2
4308,user257,office,"CALCULATOR,SECURITY LOCK,CAMERA,PAPER CLIP","4,1,1,1",2
4309,user265,home,"DOUBLE COT,DRESSING TABLE","4,3",4
4310,user228,office,"SHREDDER,LAZER PRINTER,COMPUTER","4,2,4",2
4311,user365,home,"VACCUM CLEANER,DISH WASHER","3,4",1
4312,user275,office,WAITING LOUNGE,1,5
4313,user407,office,CALCULATOR,4,4
4314,user483,office,"SHREDDER,CALCULATOR,COMPUTER,WAITING LOUNGE","2,4,3,2",3
4315,user378,home,"VACCUM CLEANER,REFRIGERATOR,DISH WASHER","1,3,2",3
4316,user250,office,SECURITY LOCK,3,4
4317,user96,home,"REFRIGERATOR,VACCUM CLEANER,TOASTER,DRESSING TABLE","1,3,2,4",5
4318,user318,home,"KITCHEN SET,VACCUM CLEANER,WASHING MACHINE","4,2,1",2
4319,user270,home,"TOASTER,SHOW CASE,REFRIGERATOR","2,4,4",1
4320,user108,home,TELEVISION,3,2
4321,user298,office,"COMPUTER,COFFEE MACHINE,CALCULATOR","4,2,1",4
4322,user129,home,"REFRIGERATOR,VACCUM CLEANER,DRESSING TABLE,BLENDER","3,1,1,4",5
4323,user340,office,"COFFEE MACHINE,CAMERA,SHREDDER","4,4,1",1
4324,user33,home,"TOASTER,REFRIGERATOR","1,2",2
4325,user410,home,"WASHING MACHINE,DRESSING TABLE,KITCHEN SET","2,1,4",3
4326,user390,office,"COMPUTER,CAMERA,PAPER CLIP","2,1,4",1
4327,user372,home,"WASHING MACHINE,DRESSING TABLE","3,2",1
4328,user470,home,"SHOW CASE,KITCHEN SET,TELEVISION,BLENDER","2,2,4,4",1
4329,user23,office,"WAITING LOUNGE,COMPUTER,PAPER CLIP,SECURITY LOCK","2,4,4,1",5
4330,user181,office,"LAZER PRINTER,CAMERA,PAPER CLIP,SECURITY LOCK","4,1,4,2",2
4331,user156,office,"SECURITY LOCK,CAMERA,LAZER PRINTER,SHREDDER","1,3,2,1",3
4332,user423,office,"MARKER,LAZER PRINTER,WAITING LOUNGE","4,1,1",5
4333,user176,home,"WASHING MACHINE,BLENDER","1,1",1
4334,user91,home,TELEVISION,2,1
4335,user399,home,VACCUM CLEANER,3,5
4336,user466,office,"COFFEE MACHINE,COMPUTER,LAZER PRINTER,CAMERA","2,3,2,3",1
4337,user481,home,"SHOW CASE,DRESSING TABLE,TELEVISION,TOASTER","1,2,1,2",4
4338,user481,home,"WASHING MACHINE,REFRIGERATOR,BLENDER","4,1,4",1
4339,user183,office,COMPUTER,1,3
4340,user332,office,"WAITING LOUNGE,LAZER PRINTER,SHREDDER,MARKER","4,4,2,4",3
4341,user109,home,"TOASTER,VACCUM CLEANER,BLENDER,WASHING MACHINE","3,4,2,3",2
4342,user380,home,"REFRIGERATOR,OVEN","2,1",5
4343,user107,home,"SHOW CASE,BLENDER,DISH WASHER,TOASTER","3,4,4,1",2
4344,user434,home,"VACCUM CLEANER,DOUBLE COT","2,4",5
4345,user414,office,SECURITY LOCK,4,5
4346,user460,office,"MARKER,SECURITY LOCK","2,3",2
4347,user250,home,"REFRIGERATOR,DRESSING TABLE,VACCUM CLEANER,WASHING MACHINE","4,2,4,4",1
4348,user117,office,"COFFEE MACHINE,SECURITY LOCK","3,2",5
4349,user439,home,TOASTER,2,3
4350,user120,office,"WAITING LOUNGE,PAPER CLIP","2,1",4
4351,user52,office,"CALCULATOR,MARKER","4,3",1
4352,user176,office,"CALCULATOR,LAZER PRINTER,CAMERA","1,1,1",3
4353,user25,home,"BLENDER,DOUBLE COT","4,3",1
4354,user364,office,COFFEE MACHINE,2,3
4355,user370,home,"WASHING MACHINE,DOUBLE COT,OVEN,TOASTER","2,1,4,4",1
4356,user55,home,"SHOW CASE,DOUBLE COT","1,2",3
4357,user217,home,"WASHING MACHINE,REFRIGERATOR,DOUBLE COT,TELEVISION","4,1,3,1",4
4358,user99,home,"KITCHEN SET,VACCUM CLEANER","3,3",5
4359,user371,office,"PAPER CLIP,MARKER,CAMERA","3,4,4",2
4360,user460,home,"REFRIGERATOR,KITCHEN SET,WASHING MACHINE,VACCUM CLEANER","2,2,4,1",3
4361,user263,office,"MARKER,PAPER CLIP,COMPUTER","2,3,4",1
4362,user451,office,"COFFEE MACHINE,SECURITY LOCK,SHREDDER,CALCULATOR","4,2,1,2",1
4363,user411,office,"LAZER PRINTER,CALCULATOR","2,1",2
4364,user352,home,"SHOW CASE,KITCHEN SET,REFRIGERATOR,DISH WASHER","2,3,4,2",2
4365,user205,office,COMPUTER,3,4
4366,user71,office,"COFFEE MACHINE,CALCULATOR,LAZER PRINTER,SECURITY LOCK","4,3,3,3",4
4367,user454,office,"WAITING LOUNGE,LAZER PRINTER,SHREDDER","3,4,2",3
4368,user278,home,"BLENDER,DISH WASHER,SHOW CASE","1,2,2",5
4369,user114,home,KITCHEN SET,2,5
4370,user319,office,"CALCULATOR,LAZER PRINTER,SHREDDER,SECURITY LOCK","2,1,3,3",3
4371,user409,home,"BLENDER,WASHING MACHINE","2,4",5
4372,user412,office,"PAPER CLIP,CALCULATOR,WAITING LOUNGE,COMPUTER","2,2,4,3",3
4373,user64,home,"VACCUM CLEANER,REFRIGERATOR,DOUBLE COT","4,2,2",4
4374,user121,office,"COFFEE MACHINE,CALCULATOR,PAPER CLIP","2,1,4",4
4375,user310,home,"DISH WASHER,DOUBLE COT","3,2",3
4376,user9,office,"PAPER CLIP,WAITING LOUNGE","4,4",4
4377,user252,home,"DISH WASHER,BLENDER","1,1",4
4378,user241,home,"TOASTER,VACCUM CLEANER","2,1",5
4379,user20,office,"WAITING LOUNGE,LAZER PRINTER","1,1",3
4380,user29,office,"MARKER,CAMERA,COFFEE MACHINE","1,2,4",2
4381,user95,home,"TOASTER,KITCHEN SET,VACCUM CLEANER,DOUBLE COT","2,2,1,1",4
4382,user76,home,VACCUM CLEANER,2,1
4383,user117,home,"REFRIGERATOR,VACCUM CLEANER,TOASTER,WASHING MACHINE","4,4,3,2",3
4384,user141,home,"SHOW CASE,VACCUM CLEANER,DOUBLE COT,TELEVISION","2,1,1,2",2
4385,user493,office,"CAMERA,PAPER CLIP,COFFEE MACHINE,SECURITY LOCK","3,3,2,2",4
4386,user206,office,MARKER,4,5
4387,user241,home,"SHOW CASE,KITCHEN SET","4,4",1
4388,user84,office,"COFFEE MACHINE,PAPER CLIP","4,3",5
4389,user451,office,"LAZER PRINTER,CALCULATOR","1,4",2
4390,user212,home,WASHING MACHINE,4,2
4391,user97,home,"BLENDER,DOUBLE COT","2,2",1
4392,user35,office,"CALCULATOR,SECURITY LOCK,LAZER PRINTER,MARKER","1,4,4,1",1
4393,user449,office,"SHREDDER,WAITING LOUNGE,COFFEE MACHINE","1,4,1",5
4394,user4,home,"TELEVISION,OVEN","1,3",3
4395,user239,office,LAZER PRINTER,3,4
4396,user304,home,"KITCHEN SET,VACCUM CLEANER,DRESSING TABLE,TOASTER","3,2,4,3",4
4397,user206,home,"BLENDER,DOUBLE COT","3,3",3
4398,user359,office,"CALCULATOR,WAITING LOUNGE,SECURITY LOCK","4,3,2",5
4399,user435,office,"PAPER CLIP,COFFEE MACHINE","1,3",2
4400,user486,home,"DRESSING TABLE,TOASTER,REFRIGERATOR,VACCUM CLEANER","4,2,2,4",3
4401,user270,home,"DRESSING TABLE,REFRIGERATOR,DOUBLE COT","3,1,4",4
4402,user309,home,"REFRIGERATOR,WASHING MACHINE,KITCHEN SET","4,1,1",4
4403,user235,office,"CALCULATOR,CAMERA,COMPUTER,SHREDDER","3,1,3,4",1
4404,user277,home,"DOUBLE COT,TELEVISION,WASHING MACHINE,DISH WASHER","3,1,3,2",2
4405,user451,home,"OVEN,VACCUM CLEANER","4,3",5
4406,user127,home,VACCUM CLEANER,1,3
4407,user40,office,SHREDDER,4,2
4408,user216,home,"SHOW CASE,DISH WASHER","4,4",4
4409,user233,home,"OVEN,DISH WASHER,REFRIGERATOR","2,2,2",1
4410,user16,home,"TOASTER,OVEN,BLENDER,KITCHEN SET","2,2,2,4",2
4411,user2,office,"SECURITY LOCK,COMPUTER,LAZER PRINTER,MARKER","1,4,1,4",4
4412,user409,office,"LAZER PRINTER,PAPER CLIP,SHREDDER,CALCULATOR","4,4,2,1",1
4413,user425,office,CAMERA,1,1
4414,user85,office,"COMPUTER,MARKER,SHREDDER","1,2,1",4
4415,user475,office,PAPER CLIP,4,3
4416,user408,home,"OVEN,REFRIGERATOR","1,1",2
4417,user7,home,"DOUBLE COT,OVEN,REFRIGERATOR,TELEVISION","4,4,2,4",2
4418,user156,office,PAPER CLIP,1,4
4419,user463,office,"SECURITY LOCK,LAZER PRINTER,COMPUTER","3,4,1",2
4420,user374,home,"TOASTER,BLENDER,OVEN","4,2,2",4
4421,user1,office,"PAPER CLIP,SECURITY LOCK,LAZER PRINTER,MARKER","3,3,3,2",1
4422,user245,home,"DRESSING TABLE,TELEVISION,REFRIGERATOR","2,2,1",2
4423,user308,home,BLENDER,3,3
4424,user351,home,"KITCHEN SET,BLENDER","1,2",4
4425,user268,office,"COMPUTER,CALCULATOR,WAITING LOUNGE,PAPER CLIP","1,3,3,3",1
4426,user311,home,"VACCUM CLEANER,TELEVISION","2,3",4
4427,user378,home,"TOASTER,BLENDER,DRESSING TABLE,OVEN","1,3,2,1",1
4428,user353,office,"WAITING LOUNGE,COFFEE MACHINE,SECURITY LOCK,SHREDDER","2,2,2,4",4
4429,user48,home,SHOW CASE,4,3
4430,user263,office,"COFFEE MACHINE,SHREDDER","1,2",2
4431,user408,home,"TOASTER,VACCUM CLEANER","3,3",5
4432,user264,office,CAMERA,1,2
4433,user381,office,"CAMERA,PAPER CLIP,COMPUTER,SECURITY LOCK","4,3,1,2",5
4434,user375,home,"REFRIGERATOR,BLENDER","4,2",3
4435,user207,home,"REFRIGERATOR,VACCUM CLEANER,TELEVISION,BLENDER","2,2,4,4",2
4436,user121,office,"COFFEE MACHINE,CALCULATOR","1,4",4
4437,user339,home,"BLENDER,DISH WASHER,DRESSING TABLE,KITCHEN SET","2,3,1,2",5
4438,user477,office,"COFFEE MACHINE,COMPUTER","2,1",5
4439,user288,home,"SHOW CASE,OVEN","1,1",2
4440,user455,home,"DISH WASHER,TELEVISION,OVEN","2,4,2",1
4441,user231,home,DISH WASHER,1,1
4442,user121,office,"CAMERA,MARKER,SECURITY LOCK,SHREDDER","1,1,3,4",3
4443,user113,home,BLENDER,1,2
4444,user321,office,"LAZER PRINTER,CAMERA,SHREDDER,MARKER","2,3,3,2",2
4445,user50,home,"REFRIGERATOR,DOUBLE COT","1,2",3
4446,user341,home,"REFRIGERATOR,DOUBLE COT","3,2",5
4447,user500,home,DISH WASHER,1,4
4448,user151,office,WAITING LOUNGE,2,5
4449,user427,home,WASHING MACHINE,4,1
4450,user348,home,"KITCHEN SET,BLENDER,DISH WASHER","2,3,4",3
4451,user372,office,"SECURITY LOCK,COMPUTER,SHREDDER,MARKER","1,1,1,1",2
4452,user419,office,"CAMERA,MARKER","1,4",1
4453,user24,home,"DOUBLE COT,DISH WASHER","2,4",1
4454,user355,office,"COFFEE MACHINE,WAITING LOUNGE,MARKER,PAPER CLIP","1,2,1,3",1
4455,user20,office,"CALCULATOR,LAZER PRINTER,PAPER CLIP","2,2,1",1
4456,user244,office,"MARKER,COFFEE MACHINE","3,1",4
4457,user222,home,"WASHING MACHINE,REFRIGERATOR","2,1",4
4458,user331,office,PAPER CLIP,1,2
4459,user254,office,"COFFEE MACHINE,PAPER CLIP","1,2",3
4460,user185,home,"KITCHEN SET,OVEN,BLENDER,TOASTER","4,2,1,3",1
4461,user207,home,"WASHING MACHINE,VACCUM CLEANER","2,3",3
4462,user267,home,KITCHEN SET,2,4
4463,user352,office,"COFFEE MACHINE,SHREDDER","3,4",5
4464,user274,office,SHREDDER,1,3
4465,user430,office,"COFFEE MACHINE,MARKER","4,1",5
4466,user468,office,COFFEE MACHINE,3,5
4467,user92,home,"TOASTER,TELEVISION","2,4",5
4468,user407,home,WASHING MACHINE,3,3
4469,user74,home,"WASHING MACHINE,OVEN,REFRIGERATOR,KITCHEN SET","4,2,4,3",5
4470,user363,office,"SHREDDER,SECURITY LOCK,WAITING LOUNGE","2,3,2",2
4471,user319,home,"DISH WASHER,KITCHEN SET,BLENDER,DOUBLE COT","4,2,3,3",1
4472,user473,home,"DOUBLE COT,DRESSING TABLE","1,2",3
4473,user72,office,SHREDDER,3,1
4474,user270,office,"COFFEE MACHINE,SECURITY LOCK,CALCULATOR,CAMERA","2,3,2,1",2
4475,user272,office,"LAZER PRINTER,WAITING LOUNGE,CAMERA,SHREDDER","4,3,2,4",5
4476,user285,office,COMPUTER,3,3
4477,user236,office,"COFFEE MACHINE,CAMERA,WAITING LOUNGE,LAZER PRINTER","1,3,2,2",3
4478,user22,home,"SHOW CASE,VACCUM CLEANER,BLENDER,TELEVISION","3,3,4,3",1
4479,user420,home,"REFRIGERATOR,DISH WASHER,SHOW CASE,TELEVISION","2,2,3,1",1
4480,user327,office,"PAPER CLIP,COFFEE MACHINE","4,4",4
4481,user453,office,"COMPUTER,WAITING LOUNGE,SHREDDER","3,2,4",4
4482,user186,home,"VACCUM CLEANER,DRESSING TABLE,TOASTER","3,2,3",4
4483,user430,home,"BLENDER,DRESSING TABLE","1,2",3
4484,user481,office,"WAITING LOUNGE,CAMERA,LAZER PRINTER,SHREDDER","1,1,2,1",1
4485,user5,office,"WAITING LOUNGE,MARKER","2,2",1
4486,user206,office,"SHREDDER,PAPER CLIP,SECURITY LOCK,COMPUTER","1,4,4,1",2
4487,user83,home,"SHOW CASE,DISH WASHER,TELEVISION,OVEN","1,4,1,1",5
4488,user234,home,DOUBLE COT,2,2
4489,user500,home,DISH WASHER,3,3
4490,user472,home,"DRESSING TABLE,SHOW CASE,VACCUM CLEANER","4,4,3",3
4491,user437,home,VACCUM CLEANER,4,5
4492,user465,home,"BLENDER,WASHING MACHINE,KITCHEN SET","3,4,4",5
4493,user149,home,"BLENDER,TELEVISION,WASHING MACHINE","1,3,4",3
4494,user429,office,"SHREDDER,COFFEE MACHINE","1,4",4
4495,user426,office,COFFEE MACHINE,1,4
4496,user283,office,"SHREDDER,CALCULATOR,SECURITY LOCK","1,1,4",3
4497,user3,office,"PAPER CLIP,MARKER,COFFEE MACHINE","3,4,4",5
4498,user37,home,"DISH WASHER,VACCUM CLEANER,REFRIGERATOR,BLENDER","1,4,1,3",2
4499,user19,home,"TOASTER,OVEN,WASHING MACHINE,DRESSING TABLE","1,4,1,4",4
4500,user63,office,"WAITING LOUNGE,SHREDDER","2,3",3
4501,user380,home,"DOUBLE COT,SHOW CASE,OVEN,WASHING MACHINE","4,4,3,4",5
4502,user100,home,"TOASTER,KITCHEN SET","4,4",2
4503,user169,office,"COMPUTER,COFFEE MACHINE,PAPER CLIP","4,4,2",3
4504,user278,office,"CALCULATOR,SECURITY LOCK,WAITING LOUNGE","4,3,4",3
4505,user212,home,"OVEN,KITCHEN SET,TOASTER,TELEVISION","3,3,3,1",3
4506,user131,office,"LAZER PRINTER,COFFEE MACHINE","4,3",3
4507,user160,home,TOASTER,4,2
4508,user465,office,LAZER PRINTER,1,2
4509,user463,office,"CALCULATOR,PAPER CLIP,WAITING LOUNGE,COFFEE MACHINE","2,4,4,4",1
4510,user415,office,"CAMERA,SHREDDER,COMPUTER,LAZER PRINTER","3,1,1,3",1
4511,user140,office,"WAITING LOUNGE,CALCULATOR","2,1",1
4512,user180,office,SECURITY LOCK,2,5
4513,user133,home,VACCUM CLEANER,3,2
4514,user463,office,"CALCULATOR,PAPER CLIP,SHREDDER","4,1,1",5
4515,user390,home,"DISH WASHER,DOUBLE COT","4,3",3
4516,user471,office,SECURITY LOCK,2,5
